material_id,Unnamed: 0,reduced_formula,space_group,chemical_system,num_sites,energy_above_hull,dft_band_gap,dft_bulk_modulus,dft_mag_density,hhi_score,ml_bulk_modulus,mean_h_affinity,best_site_h_affinity,frac_thermoneutral_sites,d_band_proxy,valence_electron_conc,carbon_fraction,mean_co_affinity,best_site_co_affinity,frac_co_selective_sites,mean_cooh_affinity,co2rr_selectivity,metal_mixing_entropy,n_metal_species,expensive_metal_fraction,metal_cn_mean,mc_coordination,metal_packing_density,metal_percolation_dim,min_dG_H,limiting_potential_V
alex<agm004836738>,458158,HfTa(NbC2)2,P2/m,C-Hf-Nb-Ta,8,0.0238483609374995,,,-5.63166003082546e-07,5042.694407677929,272.5910949707031,-0.1875,-0.15,0.0,-1.2625000000000002,4.375,0.5,-0.4875,-0.1707,0.5,0.0407,0.4045,1.039720770839918,3,0.0,6.0,6.0,0.0429897711256179,,0.4452,-0.0407
alex<agm004836740>,458159,HfTa2NbC4,P2/m,C-Hf-Nb-Ta,8,0.0071050054687518,,,-4.499488760508607e-07,4465.896306448045,274.8908996582031,-0.1875,-0.15,0.0,-1.2375,4.375,0.5,-0.4875,-0.0771,0.25,-0.0267,0.3889,1.039720770839918,3,0.0,16.0,6.0,0.0431605636356923,3.0,0.3622,0.0267
alex<agm002258282>,460790,Hf2W2C3,C2/m,C-Hf-W,7,0.0444323728571429,,,7.335770749717987e-07,3322.22202649403,242.7348175048828,-0.125,0.05,0.5,-1.025,4.571428571428571,0.4285714285714285,-0.4,-0.1553,0.5,-1.2646,0.4614,0.6931471805599453,2,0.0,12.5,4.5,0.0446622266978003,2.0,-0.8032,-1.1094
alex<agm003453174>,488683,V4BC2,Cmcm,B-C-V,14,0.0529720183630981,,,-3.0204434874849376e-07,3044.60172406856,248.63902282714844,-0.1,-0.1,0.0,-1.4,4.428571428571429,0.2857142857142857,-0.45,-1.463,0.0,-1.6158,0.8699,0.0,1,0.0,16.5,3.0,0.0573956007231437,3.0,-0.7459,-0.1528
alex<agm003477595>,488682,V5B2C,I4/mcm,B-C-V,16,0.0870831134374992,,,6.135500221159963e-07,3174.2186833469627,249.7567138671875,-0.1,-0.1,0.0,-1.4,4.375,0.125,-0.45,-1.9806,0.0,-0.4456,-0.5885,0.0,1,0.0,15.6,2.0,0.0626710953107722,3.0,-1.0341,0.4456
alex<agm003578089>,488684,V6BC3,P2_1/m,B-C-V,20,0.053404225104165,,,0.0004457581502918,3060.620791217732,245.79364013671875,-0.1,-0.1,0.0,-1.3999999999999997,4.5,0.3,-0.45,-1.0051,0.0,-0.5257,0.7045,0.0,1,0.0,15.5,3.1666666666666665,0.05911101708723,3.0,0.1788,0.4794
alex<agm003562789>,499154,HfNb3C4,Pm-3m,C-Hf-Nb,8,0.029666042499997,,,-7.431370229270119e-07,5820.509728275363,280.4022827148437,-0.1875,-0.15,0.0,-1.2875,4.375,0.5,-0.4875,-0.3177,0.0,-0.2556,0.5997,0.5623351446188083,2,0.0,6.0,6.0,0.0428321050678393,,0.3441,0.0621
alex<agm003305486>,499155,Hf2Nb2C3,C2/m,C-Hf-Nb,7,0.0063114014285741,,,3.0644789615312734e-07,4459.580982751846,210.26963806152344,-0.2249999999999999,-0.15,0.0,-1.375,4.285714285714286,0.4285714285714285,-0.525,-0.212,0.0,-1.3988,0.4877,0.6931471805599453,2,0.0,8.5,4.5,0.0421234221543748,2.0,-0.9111,-1.1868
alex<agm003660399>,499156,Hf4NbC5,I4/m,C-Hf-Nb,10,0.0,,,5.795377919128169e-05,3118.9720715598314,250.2657928466797,-0.2699999999999999,-0.15,0.0,-1.48,4.1,0.5,-0.5700000000000001,-0.9792,0.0,-2.3184,1.8501,0.5004024235381879,2,0.0,6.0,6.0,0.0406123189572153,,-0.4683,-1.3392
alex<agm003424579>,499158,Hf2NbC3,Immm,C-Hf-Nb,6,0.0018240152083315,,,4.054005951407257e-05,3629.7038836637785,255.31655883789065,-0.25,-0.15,0.0,-1.4333333333333331,4.166666666666667,0.5,-0.5499999999999999,0.0165,0.25,-3.1281,2.6825,0.6365141682948128,2,0.0,6.0,6.0,0.0410615410853568,,-0.4456,-3.1446
alex<agm003673752>,499157,Hf5NbC5,C2/m,C-Hf-Nb,11,0.0667354054545423,,,4.282039477001019e-05,3030.364409794941,214.1210784912109,-0.2749999999999999,-0.15,0.0,-1.4916666666666665,4.090909090909091,0.4545454545454545,-0.5750000000000001,-1.0109,0.0,-2.5864,1.8057,0.4505612088663046,2,0.0,7.0,5.0,0.0406683606314644,3.0,-0.7807,-1.5754
alex<agm003628808>,506287,Ti2BC,Cmcm,B-C-Ti,8,0.0297750559765628,,,9.692801861128966e-05,1525.0363331328651,218.60011291503903,-0.25,-0.25,0.0,-1.5,3.75,0.25,-0.55,-1.1269,0.0,-3.6082,3.1914,0.0,1,0.0,17.5,3.0,0.0470770031056296,3.0,-0.4168,-2.4812
alex<agm003452103>,506286,Ti4BC2,Cmcm,B-C-Ti,14,0.0682787366294643,,,-3.636135860977451e-07,1502.3459967370804,190.57879638671875,-0.25,-0.25,0.0,-1.5,3.857142857142857,0.2857142857142857,-0.55,-1.0246,0.0,-2.1139,1.1553,0.0,1,0.0,16.5,3.0,0.0491369710545061,3.0,-0.9586,-1.0892
alex<agm004811161>,520939,ZrTi2NbC4,P2/m,C-Nb-Ti-Zr,8,0.0347147668749983,,,0.0001078031198125,3757.0215571369927,238.2185211181641,-0.2375,-0.15,0.0,-1.425,4.125,0.5,-0.5375000000000001,-0.6693,0.0,-0.6002,0.5089,1.039720770839918,3,0.0,18.0,6.0,0.0444040818549597,3.0,-0.0913,0.0691
alex<agm004811160>,520940,Zr2TiNbC4,P2/m,C-Nb-Ti-Zr,8,0.0236239334375003,,,8.599291476389774e-05,3750.831938594237,233.66783142089844,-0.25,-0.15,0.0,-1.425,4.125,0.5,-0.55,-0.7933,0.0,-0.9979,0.698,1.039720770839918,3,0.0,6.0,6.0,0.041747173257875,,-0.2999,-0.2046
alex<agm004853856>,520938,ZrTi(NbC2)2,P2/m,C-Nb-Ti-Zr,8,0.0280430909765616,,,4.681502159962551e-07,5290.15011694973,250.3218536376953,-0.2125,-0.15,0.0,-1.35,4.25,0.5,-0.5125,-0.6118,0.0,-0.5218,0.5417,1.039720770839918,3,0.0,12.0,6.0,0.0432471331483396,2.0,0.0199,0.09
alex<agm003742557>,521397,Ta4BC,P2/m,B-C-Ta,6,0.0835445162500008,,,-4.522609470395747e-05,4690.282132963035,242.17059326171875,-0.15,-0.15,0.0,-1.1,4.5,0.1666666666666666,-0.45,-1.9845,0.0,-3.1754,2.2103,0.0,1,0.0,15.0,1.5,0.0464035856396322,2.0,-0.9651,-1.1909
alex<agm003633076>,521398,Ta2BC,Cmcm,B-C-Ta,8,0.0338514300000003,,,6.346310817907059e-05,4587.072804026103,288.1863708496094,-0.15,-0.15,0.0,-1.1,4.25,0.25,-0.45,-1.3964,0.0,-3.8946,3.0722,0.0,1,0.0,15.5,3.0,0.0435297482678811,3.0,-0.8224,-2.4982
alex<agm003453173>,521396,Ta4BC2,Cmcm,B-C-Ta,14,0.0649217464285722,,,0.0003736230519804,4623.940668783552,265.1660461425781,-0.15,-0.15,0.0,-1.1,4.428571428571429,0.2857142857142857,-0.45,-1.6763,0.0,-2.1345,1.2445,0.0,1,0.0,13.5,3.0,0.0454440114026191,3.0,-0.89,-0.4583
alex<agm004780984>,522039,Hf2ZrNbC4,P2/m,C-Hf-Nb-Zr,8,0.0049623606249991,,,5.796562015894934e-05,3406.4620409924632,241.8126983642578,-0.2624999999999999,-0.15,0.0,-1.45,4.125,0.5,-0.5625,-0.7776,0.0,-0.8722,0.8816,1.039720770839918,3,0.0,6.0,6.0,0.0403351333371809,,0.0094,-0.0946
alex<agm003633078>,533506,Zr2BC,Cmcm,B-C-Zr,8,0.0595975960937504,,,7.754161295365327e-07,2445.524838785266,187.3547821044922,-0.3,-0.3,0.0,-1.5,3.75,0.25,-0.6,-1.0559,0.0,-1.949,1.4239,0.0,1,0.0,7.0,3.0,0.0366627011332541,3.0,-0.5251,-0.8931
alex<agm004836741>,536119,ZrTa(NbC2)2,P2/m,C-Nb-Ta-Zr,8,0.0305483521875018,,,0.0001223802090805,5463.944627192548,264.505126953125,-0.1875,-0.15,0.0,-1.25,4.375,0.5,-0.4875,-0.1522,0.25,-0.1915,0.4526,1.039720770839918,3,0.0,6.0,6.0,0.0424654812347805,,0.2611,-0.0393
alex<agm004836742>,536117,Zr2TaNbC4,P2/m,C-Nb-Ta-Zr,8,0.0044848350000012,,,0.0001097077809021,4331.384088504803,244.06460571289065,-0.225,-0.15,0.0,-1.325,4.25,0.5,-0.525,-0.4401,0.0,-0.4447,0.5216,1.039720770839918,3,0.0,6.0,6.0,0.0410525396482066,,0.0769,-0.0046
alex<agm004836743>,536118,ZrTa2NbC4,P2/m,C-Nb-Ta-Zr,8,0.01173058671875,,,-6.665592001318691e-07,4739.987907800736,267.88299560546875,-0.1875,-0.15,0.0,-1.225,4.375,0.5,-0.4875,-0.1195,0.25,-0.0473,0.4911,1.039720770839918,3,0.0,6.0,6.0,0.0426597888790991,,0.4438,0.0473
alex<agm004861901>,539495,HfZr(TaC2)2,P2/m,C-Hf-Ta-Zr,8,0.0055273262500001,,,0.0001004722008092,3622.994442925368,252.5625915527344,-0.2249999999999999,-0.15,0.0,-1.3125,4.25,0.5,-0.525,-0.138,0.25,-0.3214,0.4929,1.039720770839918,3,0.0,6.0,6.0,0.0417403699414342,,0.1715,-0.1834
alex<agm004780891>,539496,Hf2ZrTaC4,P2/m,C-Hf-Ta-Zr,8,0.0063290531250004,,,9.757279648195406e-05,3038.86265615672,239.95790100097656,-0.2624999999999999,-0.15,0.0,-1.4249999999999998,4.125,0.5,-0.5625,-0.6899,0.0,-0.7473,0.8059,1.039720770839918,3,0.0,6.0,6.0,0.0405632195359815,,0.0586,-0.0574
alex<agm004775047>,547937,Ta2TiVC4,P2/m,C-Ta-Ti-V,8,0.0431766468576384,,,-0.0001375786350829,3952.6702090425833,284.6776123046875,-0.1625,-0.1,0.0,-1.275,4.375,0.5,-0.475,-0.2346,0.0,0.0321,0.2738,1.039720770839918,3,0.0,18.0,6.0,0.0477148576294506,3.0,0.3059,-0.0321
alex<agm004775048>,547938,TaTi2VC4,P2/m,C-Ta-Ti-V,8,0.0436114712326336,,,1.5713648418879e-05,3244.760345474804,273.1400451660156,-0.1875,-0.1,0.0,-1.375,4.25,0.5,-0.5,-0.6099,0.0,-0.3775,0.399,1.039720770839918,3,0.0,18.0,6.0,0.0490285441988624,3.0,0.0215,0.2324
alex<agm004811151>,548912,Hf2TaTiC4,P2/m,C-Hf-Ta-Ti,8,0.016413469999998,,,5.283613809739365e-05,2993.363259817562,241.3230743408203,-0.25,-0.15,0.0,-1.425,4.125,0.5,-0.55,-0.414,0.0,-0.4335,0.5384,1.039720770839918,3,0.0,6.0,6.0,0.0429789222558028,,0.1049,-0.0195
alex<agm004811152>,548914,HfTa(TiC2)2,P2/m,C-Hf-Ta-Ti,8,0.0261554125000014,,,-1.4505517854369367e-06,3000.34892463789,235.34011840820312,-0.2375,-0.15,0.0,-1.4125,4.125,0.5,-0.5375000000000001,-0.6613,0.0,-0.5135,0.4936,1.039720770839918,3,0.0,18.0,6.0,0.0452590260721086,3.0,-0.0199,0.1478
alex<agm004811150>,548913,HfTa2TiC4,P2/m,C-Hf-Ta-Ti,8,0.0175650112499994,,,-1.5595746330587916e-06,3617.473376680484,253.890869140625,-0.2125,-0.15,0.0,-1.3125,4.25,0.5,-0.5125,-0.3825,0.0,-0.4162,0.5504,1.039720770839918,3,0.0,18.0,6.0,0.0441180942664496,3.0,0.1342,-0.0337
alex<agm004811158>,549214,Hf2TiNbC4,P2/m,C-Hf-Nb-Ti,8,0.0188783494140629,,,5.716751094909492e-05,3382.8245994686145,243.9937286376953,-0.25,-0.15,0.0,-1.45,4.125,0.5,-0.55,-0.6312,0.0,-0.5494,0.6098,1.039720770839918,3,0.0,6.0,6.0,0.0427868504756034,,0.0604,0.0818
alex<agm004811157>,549215,HfTi(NbC2)2,P2/m,C-Hf-Nb-Ti,8,0.0174766937890584,,,-1.5332481374228102e-08,4780.040961941586,256.8017272949219,-0.2125,-0.15,0.0,-1.3624999999999998,4.25,0.5,-0.5125,-0.6113,0.0,-0.4661,0.5246,1.039720770839918,3,0.0,18.0,6.0,0.0438070896403367,3.0,0.0585,0.1452
alex<agm004811159>,549216,HfTi2NbC4,P2/m,C-Hf-Nb-Ti,8,0.0230303663281254,,,6.645823183006208e-05,3513.825107874261,240.81515502929688,-0.2375,-0.15,0.0,-1.4375,4.125,0.5,-0.5375000000000001,-0.734,0.0,-0.8833,0.8097,1.039720770839918,3,0.0,18.0,6.0,0.0450091305638743,3.0,-0.0736,-0.1494
alex<agm001277369>,570639,NbVC,P3m1,C-Nb-V,3,0.0752777354166678,,,-2.6239186715363612e-08,6395.429715835983,212.944580078125,-0.125,-0.1,0.0,-1.2999999999999998,4.666666666666667,0.3333333333333333,-0.45,-2.0198,0.0,-1.7241,0.6398,0.6931471805599453,2,0.0,15.0,3.0,0.0524783734450753,2.0,-1.0843,0.2957
alex<agm003402039>,570638,Nb(VC)2,R-3m,C-Nb-V,5,0.0644746034861079,,,6.608060003980097e-07,5374.456614980304,236.40985107421875,-0.1166666666666666,-0.1,0.0,-1.3333333333333333,4.6,0.4,-0.45,-1.6153,0.0,-1.8929,1.1085,0.6365141682948128,2,0.0,16.0,4.0,0.0531479358284325,3.0,-0.7844,-0.2776
alex<agm003305485>,570637,Nb2V2C3,C2/m,C-Nb-V,7,0.0038956160515866,,,-1.2451567971313812e-05,6176.702054620816,238.9089813232422,-0.125,-0.1,0.0,-1.2999999999999998,4.571428571428571,0.4285714285714285,-0.45,-0.1204,0.25,-1.0228,0.4074,0.6931471805599453,2,0.0,16.0,4.5,0.0492984974697181,3.0,-0.6154,-0.9023
alex<agm003622445>,570640,NbV2C,Cmcm,C-Nb-V,8,0.0373683683333325,,,-0.0002368130098968,5657.559194367816,224.7341461181641,-0.1166666666666666,-0.1,0.0,-1.3333333333333333,4.75,0.25,-0.45,-2.0544,0.0,-3.116,2.3315,0.6365141682948128,2,0.0,14.333333333333334,3.0,0.0623017248614733,3.0,-0.7845,-1.0616
alex<agm003560427>,582151,Hf3TaC4,Cmmm,C-Hf-Ta,8,0.0,,,-2.3400502309079162e-07,2988.7648688484546,249.9701690673828,-0.2624999999999999,-0.15,0.0,-1.4375,4.125,0.5,-0.5625,-0.5973,0.0,-0.4319,0.5481,0.5623351446188083,2,0.0,6.0,6.0,0.0410535128341924,,0.1162,0.1654
alex<agm001414239>,582154,HfTaC,P3m1,C-Hf-Ta,3,0.0758219861111104,,,0.0114206182832497,3603.807487970475,196.9569702148437,-0.2249999999999999,-0.15,0.0,-1.3250000000000002,4.333333333333333,0.3333333333333333,-0.525,-2.0854,0.0,-2.1037,1.1205,0.6931471805599453,2,0.0,15.0,3.0,0.0442218346930544,0.0,-0.9832,-0.0183
alex<agm003660398>,582152,Hf4TaC5,I4/m,C-Hf-Ta,10,0.0,,,2.8346413562440027e-05,2884.799984267427,248.2737579345703,-0.2699999999999999,-0.15,0.0,-1.4600000000000002,4.1,0.5,-0.5700000000000001,-0.8736,0.0,-2.4115,1.808,0.5004024235381879,2,0.0,6.0,6.0,0.0407850328109761,,-0.6035,-1.5379
alex<agm003658521>,582153,Hf5TaC4,C2/m,C-Hf-Ta,10,0.0841653026250011,,,0.0022782493693459,2865.0121948492188,195.97247314453125,-0.2749999999999999,-0.15,0.0,-1.475,4.1,0.4,-0.5750000000000001,0.1743,0.25,-1.5831,1.0962,0.4505612088663046,2,0.0,8.0,4.0,0.0411892973432836,3.0,-0.4869,-1.7574
alex<agm005008812>,597051,ZrCr2BC,Cmcm,B-C-Cr-Zr,10,0.0943061195000005,,,0.0003549552934579,3169.9891165710173,205.44305419921875,-0.1333333333333333,-0.05,0.5,-1.2333333333333334,4.6,0.2,-0.4666666666666666,-0.9489,0.0,4.5056,-5.2244,0.6365141682948128,2,0.0,13.666666666666666,2.0,0.0528306862630852,3.0,-0.7188,-4.5056
alex<agm003725636>,604118,ZrV3C,Pnma,C-V-Zr,20,0.0899242067500001,,,0.0002481370431066,2978.9636537175784,195.8025665283203,-0.15,-0.1,0.0,-1.4249999999999998,4.6,0.2,-0.4875,-1.809,0.0,-3.2133,2.2226,0.5623351446188083,2,0.0,12.75,2.25,0.0607653101788046,3.0,-0.9907,-1.4043
